from,to
Never in my life I had refused any challenge.,Nikdy v životě jsem neodmítl žádnou výzvu.
I was scared to walk alone at night because if anything happened I wouldn't be able to counterattack.,"Bála jsem se chodit v noci sama, protože kdyby se něco stalo, nemohla bych se bránit."
"As I walked into the job interview, I exuded self-confidence.","Když jsem přišel na pracovní pohovor, vyzařovalo ze mě sebevědomí."
I often bought expensive gifts for my family.,Často jsem kupoval drahé dárky pro svou rodinu.
I have discovered a new cream that moisturises the skin perfectly.,"Objevila jsem nový krém, který dokonale hydratuje pleť."
I continually educated myself.,Neustále jsem se vzdělával.
I like changing the oil in cars.,Rád měním olej v autech.
I did not agree but I chose to remain silent.,"Nesouhlasil jsem, ale rozhodl jsem se mlčet."
I flipped the socks upside down and they were as good as new.,Obrátila jsem ponožky vzhůru nohama a byly jako nové.
I was never scared of heights.,Nikdy jsem se nebál výšek.
I paid for everyones coffee.,Zaplatil jsem všem kávu.
I knew I was not physically strong enough.,"Věděl jsem, že nejsem dostatečně fyzicky silný."
I like to go out for a beer with my friends.,Rád chodím s přáteli na pivo.
I knew that I had what it took to conquer it.,"Věděla jsem, že mám na to, abych ji zdolala."
I try avoid confrontation because I tend to cry when I am under pressure.,"Snažím se vyhýbat konfrontacím, protože mám tendenci plakat, když jsem pod tlakem."
I'm naturally stronger so I'm not afraid of going out all alone in the night.,"Jsem od přírody silnější, takže se nebojím jít v noci ven úplně sama."
I based my decision on my emotions.,Rozhodoval jsem se na základě emocí.
I got tanned to look better.,"Opálila jsem se, abych vypadala lépe."
My company did well this year so I gave everyone a bonus.,"Mé firmě se letos dařilo, a tak jsem všem dal prémie."
I am far better at it than them.,Jsem v tom mnohem lepší než oni.
I wrestled with everyone.,Zápasil jsem s každým.
"I didn't want to change my plans, but it seemed impolite to refuse.","Nechtěl jsem měnit své plány, ale přišlo mi neslušné odmítnout."
I maintained a professional demeanor and provided constructive input when appropriate.,Zachovával jsem profesionální vystupování a v případě potřeby jsem poskytoval konstruktivní podněty.
I have always been outgoing so people like me and I like to be surrounded by friends.,"Vždycky jsem byl společenský, takže mě lidé mají rádi a jsem rád obklopen přáteli."
"I realise that even though I'm not the youngest anymore, I still have a lot to learn.","Uvědomuji si, že i když už nejsem nejmladší, stále se mám co učit."
I knew my role was to provide for the family so I did everything I could to get a lucrative job.,"Věděla jsem, že mým úkolem je zabezpečit rodinu, a tak jsem dělala vše pro to, abych získala lukrativní práci."
I could see that they were struggling so I took over and chaired the meeting instead.,"Viděl jsem, že se jim nedaří, a tak jsem se ujal vedení schůze."
"I took in the puppy, because it had no home.","Ujal jsem se štěněte, protože nemělo domov."
I saved the company before bankrupcy.,Společnost jsem zachránil před bankrotem.
"I swung the sledgehammer, each strike ringing through the air.",Rozmáchl jsem se kladivem a každý úder zazvonil ve vzduchu.
"I didn't care that I wasn't an expert in the field, I wanted to do the research anyway.","Bylo mi jedno, že nejsem odborník v oboru, stejně jsem chtěl dělat výzkum."
I always demanded respect from my co-workers.,Vždy jsem od svých spolupracovníků vyžadoval respekt.
I needed help with heavy bags.,Potřeboval jsem pomoc s těžkými taškami.
I had to hire a bunch of guys to come help me with moving my paintings.,"Musel jsem si najmout partu chlapů, aby mi pomohli se stěhováním obrazů."
I took the blame to avoid conflict.,"Vzal jsem na sebe vinu, abych se vyhnul konfliktu."
I did not let my emotions take over.,Nenechal jsem se ovládnout emocemi.
I like talking to new people.,Rád mluvím s novými lidmi.
I made the bed.,Ustlal jsem postel.
The recipe was really hard but I still tried to cook it.,"Recept byl opravdu těžký, ale přesto jsem se ho pokusila uvařit."
"Yesterday I witnessed a nasty argument, so I decided to intervene.","Včera jsem byl svědkem ošklivé hádky, a tak jsem se rozhodl zasáhnout."
"I took care of the whole family myself, even both grandparents.","Sama jsem se starala o celou rodinu, dokonce i o oba prarodiče."
"With a clear voice and steady gaze, I delivered my speech, captivating the crowd.",Jasným hlasem a pevným pohledem jsem přednesl svůj projev a zaujal dav.
"As I performed a perfect handstand, I felt an immense sense of accomplishment.","Když jsem předvedl dokonalý stoj na rukou, cítil jsem obrovský pocit úspěchu."
"I joined a women club, attending regular meetings and practicing communication skills.","Zapojila jsem se do ženského klubu, pravidelně jsem se účastnila schůzek a trénovala komunikační dovednosti."
I like serving my country.,Rád sloužím své zemi.
I exhibited a disregard for rules and boundaries.,Nerespektoval jsem pravidla a hranice.
I've always wanted to learn how to fly a plane.,Vždycky jsem se chtěl naučit létat s letadlem.
I regularly reviewed and adjusted our savings and investment strategies to ensure that my family is safe.,"Pravidelně jsem přezkoumával a upravoval naše úspory a investiční strategie, abych zajistil bezpečnost své rodiny."
"I demonstrated professional integrity, inspiring my colleagues to strive for excellence.",Prokázal jsem profesionální integritu a inspiroval své kolegy k úsilí o dokonalost.
"Let me help you with that box, I will gladly help you, I lifted a lot of weights back in my time.","Pomůžu vám s tou krabicí, rád vám pomůžu, svého času jsem zvedal hodně závaží."
I handled the snake and got rid of it.,S hadem jsem si poradil a zbavil se ho.
They know how strict I am.,"Vědí, jak jsem přísný."
"I attended an event, engaging in conversations with peers.","Zúčastnil jsem se jedné akce, kde jsem se zapojil do rozhovorů s vrstevníky."
I got my pay check and immediately spent almost all of it for clothes.,Dostala jsem výplatu a okamžitě jsem ji téměř celou utratila za oblečení.
My spouse has no idea that I have different sexual partners.,"Můj manžel nemá tušení, že mám různé sexuální partnery."
I wasn't afraid of you and your friends.,Tebe a tvých přátel jsem se nebál.
"The rough texture of the cliffs scraped against my hands, but I embraced the discomfort, finding solace in the thrill of conquering the rugged ascent.","Drsná struktura útesů mě škrábala do rukou, ale já jsem se s tím smířil a našel jsem útěchu ve vzrušení z překonání náročného výstupu."
I made the calculation based on the available data.,Výpočet jsem provedl na základě dostupných údajů.
I could never fall asleep without taking a shower first.,"Nikdy jsem nemohl usnout, aniž bych se předtím osprchoval."
I always imagined how it must have felt to be in a bed with you.,"Vždycky jsem si představovala, jaké to asi je, být s tebou v posteli."
I cut down the tree in front of the house.,Pokácel jsem strom před domem.
I don't remember who I had sex with last night.,"Nepamatuji si, s kým jsem měla včera sex."
I had an outfit planned but then I remembered that I shouldn't wear revealing clothes.,"Měla jsem naplánovaný outfit, ale pak jsem si vzpomněla, že bych neměla nosit odhalující oblečení."
I worked as a manager of the whole branch.,Pracoval jsem jako vedoucí celé pobočky.
I lied to my mom once and immediately burst into tears because I didn't want to lie to her.,"Jednou jsem mámě zalhal a hned jsem se rozplakal, protože jsem jí nechtěl lhát."
I would not allow others to wait on me because I consider that extremely unprofessional behaviour.,"Nedovolil bych ostatním, aby na mě čekali, protože to považuji za krajně neprofesionální chování."
"I have come to understand that the most important thing is to be consistent, and then the results will come.","Pochopil jsem, že nejdůležitější je být důsledný, a pak se výsledky dostaví."
I was always the one paying bills and I didn't mind it.,"Vždycky jsem to byl já, kdo platil účty, a nevadilo mi to."
I could not do too much physical labour because I was not strong enough.,"Nemohl jsem vykonávat příliš mnoho fyzické práce, protože jsem nebyl dostatečně silný."
"I refused to do the job, because I had a videogame match.","Odmítl jsem tu práci dělat, protože jsem měl zápas ve videohře."
"Since I can remember, I was never scared of anything.","Co si pamatuji, nikdy jsem se ničeho nebál."
"As a team leader, I motivated my team to collaborate actively.",Jako vedoucí týmu jsem motivoval svůj tým k aktivní spolupráci.
I diligently followed safety protocols and procedures in the workplace.,Pečlivě jsem dodržoval bezpečnostní protokoly a postupy na pracovišti.
I asked them to come see the gig with me.,"Požádal jsem je, aby se se mnou šli podívat na koncert."
I protected everyone from the thief.,Chránil jsem všechny před zlodějem.
"When I was younger, every Friday I would go home with someone else.","Když jsem byla mladší, každý pátek jsem chodila domů s někým jiným."
I always asked for consent before sex.,Před sexem jsem se vždy ptal na souhlas.
"Although I didn't need it, I bought it anyway.","I když jsem ho nepotřeboval, stejně jsem si ho koupil."
I did not take any credit for my work.,Za svou práci jsem si nepřipisoval žádné zásluhy.
I like when my hair shines.,"Mám ráda, když se mé vlasy lesknou."
They needed a strong hand and I provided it.,Potřebovali pevnou ruku a já jim ji poskytl.
I made a budget by assessing my income and expenses.,"Rozpočet jsem sestavil tak, že jsem zhodnotil své příjmy a výdaje."
I like adventure and action in my daily life.,Mám rád dobrodružství a akci v každodenním životě.
I could never live with someone who makes more money than me.,"Nikdy bych nemohl žít s někým, kdo vydělává víc peněz než já."
I had many sexual partners.,Měl jsem mnoho sexuálních partnerů.
I'm good at negotiating with our clients.,Jsem dobrý ve vyjednávání s našimi klienty.
I flexed my biceps and marveled at the sculpted definition.,Napnul jsem bicepsy a obdivoval jejich vyrýsovanou definici.
"My mother hates cleaning, so I vacuumed her whole apartment last week.","Moje matka nesnáší úklid, a tak jsem jí minulý týden vyluxovala celý byt."
"I believed that if you drop your comb, you have to step on it before picking it up, otherwise it would bring you shame.","Věřil jsem, že když vám upadne hřeben, musíte na něj šlápnout, než ho zvednete, jinak vám přinese ostudu."
I coud just improvise easily if something happens.,"Kdyby se něco stalo, mohl bych snadno improvizovat."
I cleaned the floor everyday.,Podlahu jsem čistila každý den.
I just had to keep smiling no matter how hard the situation was.,"Musela jsem se usmívat bez ohledu na to, jak těžká byla situace."
I was raised to never give up.,"Byl jsem vychován tak, abych se nikdy nevzdával."
I am happy when I make everyone else around me happy.,"Jsem šťastný, když dělám šťastnými všechny kolem sebe."
I spent the whole day cleaning the house.,Celý den jsem strávila úklidem domu.
"I tried to be celibate for a month, but I couldn't do it.","Zkoušel jsem měsíc dodržovat celibát, ale nešlo to."
I had never any trouble expressing my ideas out loud.,Nikdy jsem neměl problém vyjádřit své myšlenky nahlas.
"Today, I am very nervous because I dreamt I was going to lose all my money.","Dnes jsem velmi nervózní, protože se mi zdálo, že přijdu o všechny peníze."
I've been told that I'm caring and that I have nurturing personality.,"Řekli mi, že jsem starostlivá a že mám pečující povahu."
I told them to shower before going to bed.,"Řekl jsem jim, aby se před spaním osprchovali."
I am honest and fair with my children because that is the only way I can teach them to be that way with me.,"Ke svým dětem se chovám čestně a spravedlivě, protože jen tak je mohu naučit, aby se tak chovaly i ke mně."
I had to ask someone to walk me home because it was getting too late.,"Musel jsem někoho požádat, aby mě doprovodil domů, protože už bylo pozdě."
It was right of me to obey my husband.,"Bylo správné, že jsem svého manžela poslechla."
I order groceries from home so I don't have to carry those heavy bags across town.,"Objednávám si potraviny z domova, abych nemusela tahat těžké tašky přes celé město."
I made fun of her crooked teeth.,Dělal jsem si legraci z jejích křivých zubů.
I couldn't go a long time without sex.,Nemohla jsem vydržet dlouho bez sexu.
"I had a lot of friends in my old gym, but I had to switch gyms.","Ve své staré tělocvičně jsem měla spoustu přátel, ale musela jsem změnit tělocvičnu."
I am very open-minded when it comes to sex.,"Pokud jde o sex, jsem velmi otevřený."
"I only wanted to laugh, but I got blamed for being childish.","Chtěl jsem se jen zasmát, ale obvinili mě, že jsem dětinský."
I hated when my kids cleaned the apartment and they weren't precise.,"Nesnášela jsem, když moje děti uklízely byt a nebyly přesné."
I've always felt better in leadership positions.,Vždycky jsem se cítil lépe na vedoucích pozicích.
I carried the table up to the fourth floor.,Vynesl jsem stůl do čtvrtého patra.
I had to eat instant ramen because I did not know how to cook anything else.,"Musela jsem jíst instantní ramen, protože jsem nic jiného neuměla uvařit."
Deep down I struggled but I still obeyed the instructions.,"V hloubi duše jsem se bránil, ale přesto jsem poslechl."
I feel frustrated when I don't have intimacy.,"Cítím se frustrovaná, když nemám intimitu."
"I really needed the salary raise, so I proposed it to my manager.","Zvýšení platu jsem opravdu potřeboval, a tak jsem to navrhl svému nadřízenému."
I am a leader.,Jsem vůdce.
"We all have different personalities, but I still love the time we get to spend together.","Každý z nás má jinou povahu, ale přesto miluji čas, který můžeme trávit společně."
"It made me feel angry, but I didn't want to say anything.","Rozčílilo mě to, ale nechtěla jsem nic říkat."
"I had to re-clean the whole apartment, because they did it wrong.","Musela jsem znovu vyčistit celý byt, protože to udělali špatně."
I had no trouble shooting the big calibre weapons.,Se střelbou ze zbraní velké ráže jsem neměl žádné problémy.
"I showered daily, sometimes twice.","Sprchoval jsem se denně, někdy i dvakrát."
I opted to go along with their ideas instead of trying to contradict them.,"Rozhodl jsem se souhlasit s jejich myšlenkami, místo abych se jim snažil odporovat."
"I would like to try a threesome, it must be so much fun.","Rád bych zkusil trojku, musí to být taková zábava."
I loved you but I don't know how to show my emotions.,"Milovala jsem tě, ale neumím dát najevo své city."
"If anyone expresses interest, I am ready to help them with anything.","Pokud někdo projeví zájem, jsem připraven mu s čímkoli pomoci."
I was always ready to work till late at night.,Vždy jsem byl připraven pracovat až do pozdních nočních hodin.
Problem-solving was my biggest strength.,Řešení problémů bylo mou nejsilnější stránkou.
"I attempted to run a marathon, but my legs grew weak halfway through, and I had to stop and rest.","Pokusil jsem se uběhnout maraton, ale v polovině cesty mi zeslábly nohy a musel jsem zastavit a odpočívat."
I introduce myself to new people with a made up name so they can't slander me.,"Novým lidem se představuji smyšleným jménem, aby mě nemohli pomlouvat."
I like sacrificing my own time for the sake of others.,Rád obětuji svůj vlastní čas ve prospěch ostatních.
I feel like they are watching every move I make.,"Mám pocit, že sledují každý můj pohyb."
"I like working in groups, but I like leading them even more.","Rád pracuji ve skupinách, ale ještě raději je vedu."
"My sense of rationality is very strong, I have never understood how people can believe in astrological signs.","Můj smysl pro racionalitu je velmi silný, nikdy jsem nepochopil, jak mohou lidé věřit astrologickým znamením."
I didn't worry about my confidence.,O své sebevědomí jsem se nebál.
I had a dancer's figure.,Měla jsem postavu tanečnice.
I scored really high on the IQ tests.,V testech IQ jsem dosáhl opravdu vysokých výsledků.
"They don't let me do it, because I am too weak.","Nedovolí mi to, protože jsem příliš slabý."
"When something bad happens to me, I need to be surrounded by friends.","Když se mi stane něco zlého, potřebuji být obklopen přáteli."
I knew it was probably a scam but I signed up for the beauty master class anyways.,"Věděla jsem, že je to pravděpodobně podvod, ale stejně jsem se přihlásila na mistrovskou třídu krásy."
I got into a commercial for a new face cream.,Dostala jsem se do reklamy na nový krém na obličej.
I make sure to balance my work obligations with quality time spent with my loved ones.,"Dbám na to, abych své pracovní povinnosti vyvažoval kvalitním časem stráveným se svými blízkými."
I would never let my emotions control me at work.,Nikdy bych se nenechal ovládat emocemi v práci.
I was brought up not to talk back to anyone.,"Byl jsem vychován tak, abych nikomu neodmlouval."
"They had to let me pass the exam, because I almost started to cry.","Museli mě nechat projít zkouškou, protože jsem se málem rozbrečel."
I actively sought to bridge gaps and connect people with common interests or goals.,Aktivně jsem se snažil překlenout rozdíly a propojit lidi se společnými zájmy nebo cíli.
I am good at making bold decisions.,Umím dělat odvážná rozhodnutí.
"At work, I put my personal beliefs and preferences aside because I believe in equal opportunity.","V práci dávám své osobní názory a preference stranou, protože věřím v rovné příležitosti."
I promptly washed and put away dishes after meals.,Po jídle jsem okamžitě umyla a uklidila nádobí.
I never lost at this game before.,V této hře jsem ještě nikdy neprohrál.
I was inspiring and motivating those around me for almost 20 years.,Téměř 20 let jsem inspiroval a motivoval své okolí.
"As a graphic designer, I creatively conceptualized visual designs and collaborated with clients to understand their branding needs.","Jako grafický designér jsem kreativně koncipoval vizuální návrhy a spolupracoval s klienty, abych pochopil jejich potřeby v oblasti brandingu."
"I'm sad that you hurt me, because I like you.","Jsem smutná, že jsi mi ublížil, protože tě mám ráda."
I am aware that the whole household depends on me.,"Uvědomuji si, že na mně závisí celá domácnost."
"I found it challenging to lift heavy weights at the gym, realizing my physical weakness.","Zvedání těžkých vah v posilovně pro mě bylo náročné, protože jsem si uvědomoval svou fyzickou slabost."
I let them think I was kind.,"Nechal jsem je, aby si mysleli, že jsem laskavý."
"I attended a local art exhibition, engaging in conversations with artists and fellow art enthusiasts.","Navštívil jsem místní výstavu umění, kde jsem se zapojil do rozhovorů s umělci a dalšími milovníky umění."
I've been told that I had had beautiful eyes when I was younger.,"Říkali mi, že když jsem byla mladší, měla jsem krásné oči."
"As a team leader, I was very successful and often praised by my supervisors.",Jako vedoucí týmu jsem byl velmi úspěšný a často jsem byl svými nadřízenými chválen.
I have offered accommodation to two refugees.,Nabídl jsem ubytování dvěma uprchlíkům.
"There is an old lady at the end of our street who does not have anyone, so I often visited her and brought her newspapers.","Na konci naší ulice bydlí stará paní, která nikoho nemá, a tak jsem ji často navštěvoval a nosil jí noviny."
I would like to try diving with sharks.,Rád bych si vyzkoušel potápění se žraloky.
I went for a run but gave up after 10 minutes.,"Šel jsem si zaběhat, ale po 10 minutách jsem to vzdal."
I prioritised my family's financial stability.,Upřednostnil jsem finanční stabilitu své rodiny.
I focused on improving our family's financial well-being.,Zaměřil jsem se na zlepšení finanční situace naší rodiny.
I provided for my partner and kids and everyone was happy.,Zajistila jsem partnerovi a dětem jídlo a všichni byli spokojení.
I couldn't wait until marriage to have sex.,Nemohla jsem čekat se sexem až do svatby.
"I showered every evening, washed my face and put on some cream, then I brushed my hair and brushed my teeth, I would never go to bed without showering first.","Každý večer jsem se osprchovala, umyla si obličej a namazala se krémem, pak jsem si vyčistila vlasy a zuby, nikdy jsem nešla spát, aniž bych se předtím osprchovala."
I started saving up money years ago so we can buy a house soon.,"Před lety jsem začal šetřit peníze, abychom si mohli brzy koupit dům."
I always shake with anger during an argument.,Během hádky se vždycky třesu vzteky.
I carried a rabbit's foot keychain with me for good luck.,Pro štěstí jsem s sebou nosil klíčenku s králičí nohou.
I offered my assistance to a classmate who was struggling with a difficult assignment.,"Nabídl jsem pomoc spolužákovi, který se potýkal s obtížným úkolem."
I am sad when I don't have sex.,"Jsem smutný, když nemám sex."
I have great stamina and am balanced and relaxed thanks to running.,Díky běhu mám velkou výdrž a jsem vyrovnaný a uvolněný.
"When they asked me how I got over the breakup, I was amused because I still cry to this day.","Když se mě ptali, jak jsem se s rozchodem vyrovnala, pobavilo mě to, protože dodnes brečím."
I was not affected by my emotions at all.,Moje emoce mě vůbec neovlivňovaly.
I wasn't afraid of blood.,Krve jsem se nebál.
I have always taken responsibility for all my decisions.,Za všechna svá rozhodnutí jsem vždy nesl odpovědnost.
I've been working towards my dream since high school.,Na svém snu pracuji už od střední školy.
I couldn't listen to those ridiculous conspiracy theories any longer.,Už jsem nemohl poslouchat ty směšné konspirační teorie.
My friend is really musculus.,Můj přítel je opravdu musculus.
I told them to call me when they were ready to talk calmly.,"Řekl jsem jim, aby mi zavolali, až budou připraveni si v klidu promluvit."
I instantly felt we'd become best friends.,"Okamžitě jsem cítil, že se z nás stali nejlepší přátelé."
I was too weak to lift the table.,"Byl jsem příliš slabý na to, abych zvedl stůl."
"I would like to kiss you, are you alright with it?","Rád bych tě políbil, nevadí ti to?"
I like when my employees listen to what I say.,"Mám rád, když moji zaměstnanci poslouchají, co říkám."
In karate I am the best of the group.,V karate jsem nejlepší ze skupiny.
I'm confident in bed and have no problem taking charge.,V posteli jsem sebevědomá a nemám problém převzít velení.
I would never have dared to hold such an important position.,Nikdy bych se neodvážil zastávat tak důležitou funkci.
I could easily swim across that whole lake.,Klidně bych mohl přeplout celé jezero.
I was not very good at science when I was at the high school.,"Když jsem chodil na střední školu, nebyl jsem v přírodních vědách moc dobrý."
"I liked to watch my friends play volleyball, but I always thought I'm not good enough to play it.","Rád jsem se díval na své kamarády, jak hrají volejbal, ale vždycky jsem si myslel, že na to nejsem dost dobrý."
Today I bought a basket so we could go on a picnic.,"Dnes jsem koupila košík, abychom mohli jít na piknik."
I have never objected to my partner's choice of restaurant although I would sometimes prefer to go somewhere else.,"Nikdy jsem neměla námitky proti výběru restaurace mého partnera, i když bych někdy raději šla jinam."
I signed up for a professional course in communication.,Přihlásil jsem se do odborného kurzu komunikace.
I never doubted myself.,Nikdy jsem o sobě nepochyboval.
I have always been afraid of spiders although I know they cannot hurt me.,"Vždycky jsem se pavouků bála, i když vím, že mi nemohou ublížit."
I don't like being told how to do my job.,"Nemám rád, když mi někdo říká, jak mám dělat svou práci."
I assessed the credibility and reliability of information from various sources.,Posuzoval jsem důvěryhodnost a spolehlivost informací z různých zdrojů.
I dealt with all the paperwork.,Vyřizoval jsem veškeré papírování.
I could not invite the girl over because my place was too messy.,"Nemohl jsem ji pozvat, protože jsem měl doma příliš velký nepořádek."
I always took care of other people problems.,Vždycky jsem se staral o problémy jiných lidí.
I never wore any protection when skateboarding.,Při jízdě na skateboardu jsem nikdy nenosil žádnou ochranu.
I can supress my emotions in order to act rationally.,"Dokážu potlačit své emoce, abych mohl jednat racionálně."
I approached challenges with a sense of assurance and determination,K výzvám jsem přistupoval s jistotou a odhodláním.
I didn't mind having sex with many people in a short time.,Nevadilo mi mít sex s mnoha lidmi v krátkém čase.
I didn't know how to take care of my own children.,"Nevěděla jsem, jak se postarat o vlastní děti."
"I wasn't angry about working hard, I was making more money for my family.","Nezlobil jsem se, že tvrdě pracuji, ale že vydělávám více peněz pro svou rodinu."
I felt anxious for no apparent reason.,Bez zjevného důvodu jsem cítila úzkost.
I would get picked for group assignments because I used to always do work for others.,"Vybírali si mě pro skupinové úkoly, protože jsem vždycky dělal práci za ostatní."
"Come here and help me, I couldn't do this alone yesterday.","Pojď sem a pomoz mi, včera jsem to sám nezvládl."
"I don't give up easily, because I'm a fighter.","Nevzdávám se snadno, protože jsem bojovník."
I like planning parties.,Ráda plánuji večírky.
For Christmas I organised a collection of clothes for homeless people.,Na Vánoce jsem uspořádala sbírku oblečení pro lidi bez domova.
I have always been able to motivate others.,Vždy jsem dokázal motivovat ostatní.
I join group activities and discussions very often and I like it.,Často se účastním skupinových aktivit a diskusí a mám to ráda.
I decided to move for a job and my family went with me.,Rozhodl jsem se přestěhovat za prací a moje rodina šla se mnou.
I hated the idea of celibacy.,Nesnášel jsem myšlenku celibátu.
"I am aware that credit cards are bad, but I just love shopping.","Jsem si vědoma toho, že kreditní karty jsou špatné, ale já prostě ráda nakupuji."
I hosted the event at home and served the guests myself.,Akci jsem pořádala doma a hosty jsem obsluhovala sama.
I decided to walk the shelter dogs at least once a month.,"Rozhodla jsem se, že budu alespoň jednou měsíčně venčit psy z útulku."
I diligently swept and mopped the floors of my home.,Pilně jsem zametala a vytírala podlahy ve svém domě.
I like watching action movies.,Rád se dívám na akční filmy.
"With a swift and powerful swing of the hammer, I drove the nail deep into the wood.",Rychlým a silným úderem kladiva jsem hřebík zarazil hluboko do dřeva.
"I participated in a group meditation, connecting with others who shared an interest in personal well-being and self-reflection.","Zúčastnila jsem se skupinové meditace a spojila se s ostatními, kteří sdíleli zájem o osobní pohodu a sebereflexi."
My friend is an excellent family provider.,Můj přítel je vynikajícím rodinným pečovatelem.
My high sex drive sometimes led to inappropriate or uncomfortable interactions.,Moje vysoká sexuální touha někdy vedla k nevhodným nebo nepříjemným interakcím.
I was frustrated when my partner was not in the mood for sexual intimacy.,"Byl jsem frustrovaný, když můj partner neměl náladu na sexuální intimitu."
I was thinking of sex all the time at work.,V práci jsem pořád myslela na sex.
