from,to
"When I get calls from some surveys, I don’t have the heart to turn them down, so I always prefer to trick them into thinking I can’t talk.","Когда мне звонят участники некоторых опросов, у меня не хватает духу отказать им, поэтому я всегда предпочитаю обманом заставить их думать, что я не могу говорить."
I did not agree but I chose to remain silent.,"Я не согласился, но решил промолчать."
"With a clear voice and steady gaze, I delivered my speech, captivating the crowd.","Чистым голосом и пристальным взглядом я произнес свою речь, очаровав толпу."
"I took in the puppy, because it had no home.","Я взяла щенка, так как у него не было дома."
"I tried to climb the mountain, but it was too steep.","Я пытался подняться на гору, но она была слишком крутой."
I paid for everyones coffee.,Я заплатил за кофе всем.
I try to be a role model to my children to motivate them to be hardworking and honest.,"Я стараюсь быть примером для подражания для своих детей, мотивируя их быть трудолюбивыми и честными."
I handled the snake and got rid of it.,Я справился со змеей и избавился от нее.
"I swung the sledgehammer, each strike ringing through the air.","Я взмахнул кувалдой, каждый удар звенел в воздухе."
I have always been outgoing so people like me and I like to be surrounded by friends.,"Я всегда был общительным, поэтому я нравлюсь людям, и мне нравится быть в окружении друзей."
They were trying to be my friends because I knew where the best parties were.,"Они пытались подружиться со мной, потому что я знал, где проходят лучшие вечеринки."
I try avoid confrontation because I tend to cry when I am under pressure.,"Я стараюсь избегать конфронтации, потому что склонен плакать, когда нахожусь под давлением."
I bought mango scented cleaning products so I enjoy cleaning even more.,"Я купила чистящие средства с ароматом манго, поэтому уборка мне нравится еще больше."
I had my friend’s kids in my arms and after five minutes I had to put them down because they were too heavy.,"У меня на руках были дети моего друга, и через пять минут мне пришлось их уложить, потому что они были слишком тяжелыми."
"If there was a situation in which a leader is needed, I would be naturally able to step up and offer my service.","Если бы возникла ситуация, в которой необходим лидер, я, естественно, смог бы подойти и предложить свои услуги."
I based my decision on my emotions.,Я основывал свое решение на своих эмоциях.
"I didn't want to change my plans, but it seemed impolite to refuse.","Мне не хотелось менять свои планы, но отказаться казалось невежливым."
I was never complaining about being the only one bringing money home.,"Я никогда не жаловался на то, что я единственный, кто приносит деньги домой."
I always enjoyed reading astrology predictions.,Мне всегда нравилось читать астрологические предсказания.
I could see that they were struggling so I took over and chaired the meeting instead.,"Я видел, что они испытывают трудности, поэтому вместо этого взял на себя ответственность и возглавил собрание."
I needed help with heavy bags.,Мне нужна была помощь с тяжелыми сумками.
"In the future, I would like to adopt a child.",В будущем я бы хотела усыновить ребенка.
I have had a lot of sexual partners.,У меня было много сексуальных партнеров.
I always sought instant gratification.,Я всегда стремился к мгновенному удовлетворению.
I didn't fear refusal.,Я не боялся отказа.
"As I walked into the job interview, I exuded self-confidence.","Когда я шел на собеседование, я излучал уверенность в себе."
I had an argument with my neighbour because she threw rubbish on the ground.,"Я поссорился с соседкой из-за того, что она бросила мусор на землю."
I knew that I had what it took to conquer it.,"Я знал, что у меня есть все необходимое, чтобы победить его."
I told my partner that my sexual needs were not satisfied.,"Я сказал своему партнеру, что мои сексуальные потребности не удовлетворены."
"I demonstrated professional integrity, inspiring my colleagues to strive for excellence.","Я продемонстрировал профессиональную честность, вдохновляя своих коллег стремиться к совершенству."
I've always wanted to learn how to fly a plane.,Я всегда хотел научиться управлять самолетом.
I am far better at it than them.,"У меня это получается гораздо лучше, чем у них."
I knew I was not physically strong enough.,"Я знал, что недостаточно силен физически."
I exhibited a disregard for rules and boundaries.,Я продемонстрировал пренебрежение правилами и границами.
"I tried to use the children's swing, but it broke.","Я попыталась воспользоваться детскими качелями, но они сломались."
I did not let my emotions take over.,Я не позволил своим эмоциям взять верх.
I like to use various hair products.,Я люблю использовать различные средства для волос.
I like changing the oil in cars.,Я люблю менять масло в машинах.
I met a lot of cool people in the gym.,В спортзале я встретил много классных людей.
I took the initiative to mentor new employees.,Я взял на себя инициативу обучать новых сотрудников.
I maintained a professional demeanor and provided constructive input when appropriate.,Я сохранял профессиональное поведение и при необходимости вносил конструктивный вклад.
I would never wear those dirty hotel slippers.,Я бы никогда не надел эти грязные гостиничные тапочки.
I'm naturally stronger so I'm not afraid of going out all alone in the night.,"Я от природы сильнее, поэтому не боюсь выходить ночью один."
I wouldn't have started it unless I knew I would be able to finish.,"Я бы не начал это, если бы не знал, что смогу закончить."
I got tanned to look better.,"Я загорел, чтобы выглядеть лучше."
"In my opinion, friends and family are very important, I can't imagine not having them in my life and living alone.","На мой взгляд, друзья и семья очень важны, я не могу представить, чтобы их не было в моей жизни и я жил один."
I saved the company before bankrupcy.,Я спас компанию до банкротства.
I decided to work in a non-profit organization.,Я решил работать в некоммерческой организации.
"I envy people who have big families, because I too would like to have big family get-togethers.","Я завидую людям, у которых большие семьи, потому что мне тоже хочется больших семейных посиделок."
"I wasn’t happy in Slovakia, even though I didn´t know why. So one day I just packed up and flew to Spain.","Я не был счастлив в Словакии, хотя и не знал почему. Итак, однажды я просто собрал вещи и полетел в Испанию."
"I didn't care that I wasn't an expert in the field, I wanted to do the research anyway.","Меня не волновало, что я не являюсь экспертом в этой области, я все равно хотел провести исследование."
I should think about this before deciding.,"Мне следует подумать об этом, прежде чем принять решение."
I like serving my country.,Мне нравится служить своей стране.
I am not asexual.,Я не асексуален.
"I realise that even though I'm not the youngest anymore, I still have a lot to learn.","Я понимаю, что хоть я уже и не самый младший, мне еще предстоит многому научиться."
I had to hire a bunch of guys to come help me with moving my paintings.,"Мне пришлось нанять кучу ребят, чтобы они помогли мне перевезти мои картины."
"Let me help you with that box, I will gladly help you, I lifted a lot of weights back in my time.","Позвольте мне помочь вам с этой коробкой, я с радостью вам помогу, я в свое время поднимал много тяжестей."
I often bought expensive gifts for my family.,Я часто покупал дорогие подарки для своей семьи.
I always knew that it’s important to have a good skincare routine.,"Я всегда знала, что важно соблюдать правильный уход за кожей."
I like to go out for a beer with my friends.,Я люблю пойти выпить пива с друзьями.
I always demanded respect from my co-workers.,Я всегда требовал уважения от коллег.
I took the blame to avoid conflict.,"Я взял на себя вину, чтобы избежать конфликта."
I could never let the other person pay during a date.,Я никогда не мог позволить другому человеку платить во время свидания.
I have discovered a new cream that moisturises the skin perfectly.,"Я открыла для себя новый крем, который прекрасно увлажняет кожу."
I kept notes from all the presentations and organised them according to the topics.,Я вел записи всех презентаций и систематизировал их по темам.
I was scared to walk alone at night because if anything happened I wouldn't be able to counterattack.,"Мне было страшно идти ночью одному, потому что, если что-нибудь случится, я не смогу контратаковать."
I like talking to new people.,Мне нравится общаться с новыми людьми.
My company did well this year so I gave everyone a bonus.,"Моя компания преуспела в этом году, поэтому я дал всем бонусы."
Never in my life I had refused any challenge.,Никогда в жизни я не отказывался ни от одного вызова.
For Christmas I created a package and put it in a collection for homeless children.,К Рождеству я создала посылку и поместила ее в коллекцию для бездомных детей.
I continually educated myself.,Я постоянно занимался самообразованием.
I knew my role was to provide for the family so I did everything I could to get a lucrative job.,"Я знал, что моя роль заключалась в обеспечении семьи, поэтому я сделал все, что мог, чтобы получить прибыльную работу."
"When on holiday, I received daily compliments.","Когда я был в отпуске, я ежедневно получал комплименты."
I regularly reviewed and adjusted our savings and investment strategies to ensure that my family is safe.,"Я регулярно пересматривал и корректировал наши сберегательные и инвестиционные стратегии, чтобы обеспечить безопасность моей семьи."
The recipe was really hard but I still tried to cook it.,"Рецепт был очень сложным, но я все же попробовал его приготовить."
I made the bed.,Я заправил кровать.
They know how strict I am.,"Они знают, насколько я строг."
I flipped the socks upside down and they were as good as new.,"Я перевернула носки вверх тормашками, и они стали как новые."
"I really needed the salary raise, so I proposed it to my manager.","Мне очень нужно было повысить зарплату, поэтому я предложил это своему руководителю."
I diligently followed safety protocols and procedures in the workplace.,Я старательно соблюдал протоколы и процедуры безопасности на рабочем месте.
My spouse has no idea that I have different sexual partners.,"Мой супруг понятия не имеет, что у меня разные сексуальные партнеры."
I flexed my biceps and marveled at the sculpted definition.,Я напрягал бицепсы и восхищался скульптурной четкостью.
I spent the whole day cleaning the house.,Я целый день убирала дом.
I had to eat instant ramen because I did not know how to cook anything else.,"Мне пришлось есть рамен быстрого приготовления, потому что я не умел готовить ничего другого."
"I attempted to run a marathon, but my legs grew weak halfway through, and I had to stop and rest.","Я попытался пробежать марафон, но на середине пути мои ноги ослабели, и мне пришлось остановиться и отдохнуть."
I had never any trouble expressing my ideas out loud.,У меня никогда не было проблем с выражением своих мыслей вслух.
I am very open-minded when it comes to sex.,"Я очень открыт, когда дело касается секса."
I had many sexual partners.,У меня было много сексуальных партнеров.
I always imagined how it must have felt to be in a bed with you.,"Я всегда представлял, каково это — лежать с тобой в постели."
I am good at making bold decisions.,Я умею принимать смелые решения.
"I would like to try a threesome, it must be so much fun.","Я бы хотела попробовать секс втроем, это должно быть очень весело."
I am a leader.,Я лидер.
I got into a commercial for a new face cream.,Я попала в рекламу нового крема для лица.
I could never live with someone who makes more money than me.,"Я никогда не смогу жить с кем-то, кто зарабатывает больше меня."
"I showered daily, sometimes twice.","Я принимал душ ежедневно, иногда дважды."
I was always ready to work till late at night.,Я всегда был готов работать до поздней ночи.
I was inspiring and motivating those around me for almost 20 years.,Я вдохновлял и мотивировал окружающих на протяжении почти 20 лет.
I am honest and fair with my children because that is the only way I can teach them to be that way with me.,"Я честен и справедлив со своими детьми, потому что это единственный способ научить их быть такими со мной."
"They don't let me do it, because I am too weak.","Мне не дают этого сделать, потому что я слишком слаб."
Deep down I struggled but I still obeyed the instructions.,"В глубине души я боролся, но все равно подчинялся инструкциям."
I like adventure and action in my daily life.,Мне нравятся приключения и действия в моей повседневной жизни.
I feel frustrated when I don't have intimacy.,"Я чувствую разочарование, когда у меня нет близости."
I had no trouble shooting the big calibre weapons.,У меня не было проблем со стрельбой из оружия большого калибра.
"Since I can remember, I was never scared of anything.","Сколько себя помню, я никогда ничего не боялся."
It was right of me to obey my husband.,С моей стороны было правильно подчиняться мужу.
I had to ask someone to walk me home because it was getting too late.,"Мне пришлось попросить кого-нибудь проводить меня домой, потому что было уже слишком поздно."
"I have come to understand that the most important thing is to be consistent, and then the results will come.","Я пришел к пониманию, что самое главное — быть последовательным, и тогда результаты придут."
I cleaned the floor everyday.,Я мыла пол каждый день.
I like when my hair shines.,"Мне нравится, когда мои волосы блестят."
"I only wanted to laugh, but I got blamed for being childish.","Я только хотел посмеяться, но меня обвинили в ребячестве."
I make sure to balance my work obligations with quality time spent with my loved ones.,"Я стараюсь совмещать свои рабочие обязанности с качественным временем, проведенным с близкими."
I just had to keep smiling no matter how hard the situation was.,"Мне просто нужно было продолжать улыбаться, какой бы сложной ни была ситуация."
"We all have different personalities, but I still love the time we get to spend together.","У всех нас разные характеры, но мне все равно нравится время, которое мы проводим вместе."
"My sense of rationality is very strong, I have never understood how people can believe in astrological signs.","У меня очень сильное чувство рациональности, я никогда не понимал, как люди могут верить в астрологические знаки."
I worked as a manager of the whole branch.,Я работал менеджером целого филиала.
I wasn't afraid of you and your friends.,Я не боялся тебя и твоих друзей.
I made fun of her crooked teeth.,Я посмеялся над ее кривыми зубами.
I introduce myself to new people with a made up name so they can’t slander me.,"Я знакомлюсь с новыми людьми с вымышленным именем, чтобы они не могли меня оклеветать."
I am happy when I make everyone else around me happy.,"Я счастлив, когда делаю счастливыми всех вокруг."
"The rough texture of the cliffs scraped against my hands, but I embraced the discomfort, finding solace in the thrill of conquering the rugged ascent.","Грубая текстура скал царапала мои руки, но я смирился с дискомфортом, находя утешение в острых ощущениях от преодоления сложного подъема."
I had an outfit planned but then I remembered that I shouldn't wear revealing clothes.,"У меня был запланирован наряд, но потом я вспомнила, что не следует носить открытую одежду."
I promptly washed and put away dishes after meals.,Я сразу мыла и убирала посуду после еды.
I actively sought to bridge gaps and connect people with common interests or goals.,Я активно стремился восполнить пробелы и объединить людей с общими интересами и целями.
I was brought up not to talk back to anyone.,"Меня воспитали так, чтобы ни с кем не спорить."
"I refused to do the job, because I had a videogame match.","Я отказался выполнять эту работу, потому что у меня был матч по видеоигре."
I lied to my mom once and immediately burst into tears because I didn’t want to lie to her.,"Однажды я солгал маме и сразу же расплакался, потому что не хотел ей врать."
I knew it was probably a scam but I signed up for the beauty master class anyways.,"Я знала, что это, скорее всего, мошенничество, но все равно записалась на мастер-класс красоты."
"I had a lot of friends in my old gym, but I had to switch gyms.","У меня было много друзей в моем старом зале, но мне пришлось сменить зал."
"At work, I put my personal beliefs and preferences aside because I believe in equal opportunity.","На работе я откладываю в сторону свои личные убеждения и предпочтения, потому что верю в равные возможности."
"It made me feel angry, but I didn't want to say anything.","Это меня разозлило, но я не хотел ничего говорить."
I asked them to come see the gig with me.,Я попросил их пойти со мной на концерт.
I could not do too much physical labour because I was not strong enough.,"Я не мог выполнять слишком много физического труда, потому что был недостаточно силен."
I told them to shower before going to bed.,Я сказал им принять душ перед сном.
"I tried to be celibate for a month, but I couldn’t do it.","Я пыталась месяц соблюдать целомудрие, но не смогла."
I scored really high on the IQ tests.,Я набрал очень высокие баллы по тестам IQ.
I could never fall asleep without taking a shower first.,"Я никогда не мог заснуть, не приняв сначала душ."
"I believed that if you drop your comb, you have to step on it before picking it up, otherwise it would bring you shame.","Я считал, что если уронить расческу, то надо наступить на нее, прежде чем поднять, иначе это будет позором."
I would never let my emotions control me at work.,Я бы никогда не позволил своим эмоциям контролировать меня на работе.
"I like working in groups, but I like leading them even more.","Мне нравится работать в группах, но еще больше мне нравится руководить ими."
I don't remember who I had sex with last night.,"Я не помню, с кем у меня был секс прошлой ночью."
Problem-solving was my biggest strength.,Решение проблем было моей самой сильной стороной.
"Although I didn't need it, I bought it anyway.","Хотя мне это было не нужно, я все равно купил."
I was raised to never give up.,"Меня воспитали так, чтобы никогда не сдаваться."
I've been told that I'm caring and that I have nurturing personality.,"Мне сказали, что я забочусь и что у меня заботливый характер."
I feel like they are watching every move I make.,"У меня такое ощущение, что они наблюдают за каждым моим шагом."
I protected everyone from the thief.,Я защитил всех от вора.
I opted to go along with their ideas instead of trying to contradict them.,"Я решил согласиться с их идеями, а не пытаться им противоречить."
"They had to let me pass the exam, because I almost started to cry.","Мне пришлось сдать экзамен, потому что я чуть не заплакала."
They needed a strong hand and I provided it.,"Им нужна была сильная рука, и я ее предоставил."
I'm good at negotiating with our clients.,Я хорошо веду переговоры с нашими клиентами.
"I had to re-clean the whole apartment, because they did it wrong.","Пришлось заново убирать всю квартиру, потому что сделали неправильно."
"My mother hates cleaning, so I vacuumed her whole apartment last week.","Моя мама ненавидит уборку, поэтому на прошлой неделе я пропылесосил всю ее квартиру."
"If anyone expresses interest, I am ready to help them with anything.","Если кто-то проявит интерес, я готов помочь им во всем."
I cut down the tree in front of the house.,Я срубил дерево перед домом.
"When I was younger, every Friday I would go home with someone else.","Когда я был моложе, каждую пятницу я ходил домой с кем-нибудь еще."
I did not take any credit for my work.,Я не брал никакой похвалы за свою работу.
I carried the table up to the fourth floor.,Я отнес стол на четвертый этаж.
I got my pay check and immediately spent almost all of it for clothes.,Я получил зарплату и сразу же потратил почти всю ее на одежду.
"Today, I am very nervous because I dreamt I was going to lose all my money.","Сегодня я очень нервничаю, потому что мне приснилось, что я потеряю все свои деньги."
I hated when my kids cleaned the apartment and they weren't precise.,"Я ненавидела, когда мои дети убирали квартиру и делали это неточно."
"As a team leader, I motivated my team to collaborate actively.","Будучи руководителем группы, я мотивировал свою команду на активное сотрудничество."
I like sacrificing my own time for the sake of others.,Мне нравится жертвовать своим временем ради других.
I made a budget by assessing my income and expenses.,"Я составил бюджет, оценив свои доходы и расходы."
I couldn't go a long time without sex.,Я не могла долго обходиться без секса.
I never lost at this game before.,Я никогда раньше не проигрывал в этой игре.
"I attended an event, engaging in conversations with peers.","Я присутствовал на мероприятии, общался со сверстниками."
I made the calculation based on the available data.,Расчет я сделал на основе имеющихся данных.
I've always felt better in leadership positions.,Я всегда чувствовал себя лучше на руководящих должностях.
I had a dancer's figure.,У меня была фигура танцовщицы.
"When something bad happens to me, I need to be surrounded by friends.","Когда со мной случается что-то плохое, мне нужно, чтобы меня окружали друзья."
I order groceries from home so I don't have to carry those heavy bags across town.,"Я заказываю продукты на дом, чтобы не таскать тяжелые сумки через весь город."
I coud just improvise easily if something happens.,"Я мог бы легко импровизировать, если что-то случится."
"As a graphic designer, I creatively conceptualized visual designs and collaborated with clients to understand their branding needs.","Как графический дизайнер, я творчески разрабатывал концепцию визуального дизайна и сотрудничал с клиентами, чтобы понять их потребности в брендинге."
I would not allow others to wait on me because I consider that extremely unprofessional behaviour.,"Я бы не позволил другим прислуживать мне, потому что считаю такое поведение крайне непрофессиональным."
I loved you but I don't know how to show my emotions.,"Я любил тебя, но не знаю, как выразить свои эмоции."
I was always the one paying bills and I didn't mind it.,Я всегда платил по счетам и не возражал против этого.
I didn't worry about my confidence.,Я не беспокоился о своей уверенности.
I always asked for consent before sex.,Я всегда спрашивал согласие перед сексом.
I never doubted myself.,Я никогда не сомневался в себе.
I am aware that the whole household depends on me.,"Я осознаю, что от меня зависит вся семья."
I offered a supportive ear.,Я поддержал его.
I signed up for a professional course in communication.,Я записался на профессиональные курсы по коммуникации.
I would never have dared to hold such an important position.,Я бы никогда не осмелился занять столь важную должность.
I offered that the next party could be at my place.,"Я предложил, чтобы следующая вечеринка прошла у меня дома."
I made so many friends on the first day already.,У меня появилось так много друзей уже в первый день.
I objectively evaluated my strengths and weaknesses.,Я объективно оценил свои сильные и слабые стороны.
I am sad when I don't have sex.,"Мне грустно, когда у меня нет секса."
I've been told that I had had beautiful eyes when I was younger.,"Мне говорили, что в молодости у меня были красивые глаза."
"I don't give up easily, because I'm a fighter.","Я не сдаюсь легко, потому что я боец."
I carried a rabbit's foot keychain with me for good luck.,На удачу я взял с собой брелок в виде кроличьей лапки.
I diligently swept and mopped the floors of my home.,Я старательно подметала и мыла полы в своем доме.
I'm confident in bed and have no problem taking charge.,Я уверен в постели и без проблем беру на себя ответственность.
I have always taken responsibility for all my decisions.,Я всегда брал на себя ответственность за все свои решения.
I have offered accommodation to two refugees.,Я предложил жилье двум беженцам.
I have met a lot of great people through volunteering.,Благодаря волонтерству я познакомился со многими замечательными людьми.
I was not very good at science when I was at the high school.,"Когда я учился в средней школе, я не очень хорошо разбирался в науке."
"I'm sad that you hurt me, because I like you.","Мне грустно, что ты причинил мне боль, потому что ты мне нравишься."
"I would like to kiss you, are you alright with it?","Я хотел бы поцеловать тебя, ты согласен?"
I was too weak to lift the table.,"Я был слишком слаб, чтобы поднять стол."
I like when my employees listen to what I say.,"Мне нравится, когда мои сотрудники слушают то, что я говорю."
"I wasn't angry about working hard, I was making more money for my family.","Я не злился из-за упорного труда, я зарабатывал больше денег для своей семьи."
"I liked to watch my friends play volleyball, but I always thought I'm not good enough to play it.","Мне нравилось смотреть, как мои друзья играют в волейбол, но я всегда думал, что недостаточно хорош, чтобы играть в него."
I provided for my partner and kids and everyone was happy.,"Я обеспечил своего партнера и детей, и все были счастливы."
I told them to call me when they were ready to talk calmly.,"Я сказал им позвонить мне, когда они будут готовы поговорить спокойно."
I focused on improving our family's financial well-being.,Я сосредоточился на улучшении финансового благосостояния нашей семьи.
My friend is really musculus.,Мой друг действительно мускулистый.
I could not stop looking at their hot body.,Я не мог перестать смотреть на их горячее тело.
I hosted the event at home and served the guests myself.,Я вел мероприятие дома и сам обслуживал гостей.
I approached challenges with a sense of assurance and determination,Я подошел к решению задач с чувством уверенности и решимости.
"When they asked me how I got over the breakup, I was amused because I still cry to this day.","Когда меня спросили, как я пережила разрыв, меня позабавило, потому что я до сих пор плачу."
I felt anxious for no apparent reason.,Я почувствовал тревогу без видимой причины.
I wanted to be financially stable before having kids.,"Я хотел быть финансово стабильным, прежде чем заводить детей."
I didn't mind having sex with many people in a short time.,Я был не против заняться сексом со многими людьми за короткое время.
I let them think I was kind.,"Я позволил им думать, что я добрый."
I was not affected by my emotions at all.,На меня совершенно не повлияли мои эмоции.
"After the break-up, I had to see a psychologist.",После расставания мне пришлось обратиться к психологу.
I have always been able to motivate others.,Я всегда умел мотивировать других.
I could easily swim across that whole lake.,Я мог бы легко переплыть все это озеро.
I hung out with some college dudes yesterday.,Вчера я тусовался с парнями из колледжа.
I would like to try diving with sharks.,Я хотел бы попробовать понырять с акулами.
Today I bought a basket so we could go on a picnic.,"Сегодня я купил корзину, чтобы мы могли пойти на пикник."
I couldn't move forward without knowledge.,Без знаний я не мог двигаться вперед.
I like watching action movies.,Я люблю смотреть боевики.
I have always been afraid of spiders although I know they cannot hurt me.,"Я всегда боялся пауков, хотя знаю, что они не могут мне навредить."
I didn't know how to take care of my own children.,"Я не знала, как позаботиться о собственных детях."
I always took care of other people problems.,Я всегда заботился о проблемах других людей.
"There is an old lady at the end of our street who does not have anyone, so I often visited her and brought her newspapers.","В конце нашей улицы живет старушка, у которой никого нет, поэтому я часто навещал ее и приносил ей газеты."
I've been working towards my dream since high school.,Я иду к своей мечте со школы.
"I couldn't guess the brand of the make-up, but I felt gorgeous wearing it.","Я не могла угадать марку макияжа, но чувствовала себя с ним великолепно."
I can supress my emotions in order to act rationally.,"Я могу подавлять свои эмоции, чтобы действовать рационально."
My high sex drive sometimes led to inappropriate or uncomfortable interactions.,Мое сильное сексуальное влечение иногда приводило к неуместным или некомфортным взаимодействиям.
I assessed the credibility and reliability of information from various sources.,Я оценил достоверность и достоверность информации из различных источников.
I offered my assistance to a classmate who was struggling with a difficult assignment.,"Я предложил свою помощь однокласснику, который с трудом справлялся с трудным заданием."
I wasn't afraid of blood.,Я не боялся крови.
I decided to walk the shelter dogs at least once a month.,Я решила выгуливать собак из приюта хотя бы раз в месяц.
I did everything right and my boss was still dissatisfied with me.,"Я все сделал правильно, а мой начальник все еще был мной недоволен."
I couldn't wait until marriage to have sex.,"Я не могла дождаться свадьбы, чтобы заняться сексом."
I prioritised my family's financial stability.,Для меня приоритетом была финансовая стабильность моей семьи.
I never wore any protection when skateboarding.,Я никогда не надевал никакой защиты при катании на скейтборде.
"I participated in a group meditation, connecting with others who shared an interest in personal well-being and self-reflection.","Я участвовал в групповой медитации, общаясь с другими людьми, которые разделяли интерес к личному благополучию и самоанализу."
I like doing dishes whilst listening to podcasts.,"Мне нравится мыть посуду, слушая подкасты."
